#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
11.300000 -0.010988 0.000713 0.001310 0.112137 0.005051 0.014153 0.000007 -0.000007 0.000031 0.334496 -0.319221 0.334496 -0.123125 0.014940 0.006182 -0.334488 0.334488 -0.319146
11.500000 -0.009375 0.001045 0.000893 0.112022 0.006638 0.014773 0.000051 0.000368 0.000051 0.130517 -0.130517 0.176961 -0.121398 0.015605 0.007381 -0.130467 0.178486 -0.130467
11.700000 -0.004203 0.000573 0.000840 0.061606 0.002638 0.007111 0.000678 0.001086 0.000678 -0.207047 0.207047 -0.104337 -0.065809 0.007829 0.003246 0.207725 -0.094230 0.207725
11.900000 -0.002437 0.001707 -0.000482 0.034519 0.000070 0.014405 0.001013 0.001521 0.001153 -0.044516 0.044516 0.021189 -0.036956 0.015871 -0.000889 0.045528 0.023894 0.045528
12.100000 0.000479 0.000321 0.002245 0.002429 0.020871 0.005529 0.003316 0.001167 0.003316 -0.035535 0.035535 0.013136 -0.001950 0.005842 0.022663 0.038851 0.024844 0.038851
12.300000 0.004133 0.002788 0.002874 -0.186984 0.036039 -0.004918 0.017320 0.025886 0.017320 -0.230164 0.230164 -0.044728 0.191117 -0.007183 0.035337 0.247484 -0.024196 0.247484
12.500000 0.016756 -0.006000 0.015127 0.078359 0.007537 0.116197 0.037899 0.005854 0.037899 -0.114511 0.114511 0.030654 -0.061604 0.106761 0.016267 0.152411 0.038365 0.152411
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.016995 0.054904 0.009745 0.171867 -0.119484 0.174149 0.000000 0.000000 0.000000 -0.188862 0.218024 -0.127478
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
