#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
12.700000 0.007501 0.001595 0.001937 -0.032954 0.009922 0.003033 0.026683 0.005991 0.012632 -0.010560 0.003974 0.002945 0.040455 0.004834 0.012026 0.037243 0.008542 0.016222
12.900000 0.008120 0.002299 0.001176 -0.045073 0.015063 0.003067 0.017287 0.007692 0.013730 -0.005508 0.004583 0.001095 0.053194 0.005472 0.016055 0.022795 0.008487 0.018109
13.100000 0.012361 0.003356 0.001813 -0.070132 0.017400 0.004143 -0.033076 0.021718 0.011315 0.004313 0.001595 0.002546 0.082493 0.006140 0.018167 -0.037389 0.024623 0.012257
13.300000 0.017340 -0.000043 0.005081 -0.079763 0.015987 0.011649 0.011182 0.000807 0.034843 -0.000647 0.003278 0.000833 0.097103 0.009925 0.020125 0.011829 0.002439 0.038743
13.500000 0.016623 -0.002878 0.007693 -0.079693 0.023401 0.005574 -0.051869 0.017634 0.024113 0.009312 -0.002588 0.006282 0.096316 0.000886 0.029423 -0.061181 0.023527 0.021593
13.700000 0.009867 0.005275 0.000786 -0.180863 0.053758 -0.007918 -0.016753 0.035131 0.015093 0.002712 0.000947 0.002733 0.190731 -0.004130 0.052231 -0.019465 0.036967 0.015335
13.900000 0.023160 0.002856 0.007050 -0.174432 0.035057 0.019011 -0.097896 0.032470 0.062512 0.010117 -0.000753 0.006582 0.197592 0.014139 0.036703 -0.108013 0.037783 0.058627
14.100000 -0.000346 0.002549 0.000861 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020211 -0.006601 0.015618 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 -0.002868 0.000082 0.017083 0.058766 0.019921 0.072670 0.000000 0.000000 0.000000 0.000217 0.004833 0.002455 -0.061634 0.070841 0.034373 0.000000 0.000000 0.000000
14.500000 0.036017 -0.009403 0.036017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.031345 0.034735 0.011973 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
